#####################################################################################
## (c) Copyright by Pierre Auger Collaboration 2017    ##
##           ##
## List of Auger events with E > 8 EeV, zenith < 80 deg,    ##
## observation time from Jan 1 2004 up to 31 August 2016    ##
##           ##
##           ##
## Publications using or referring to these data should cite the following ## 
## reference:         ##
##           ## 	
## The Pierre Auger Collaboration (Alexander Aab et al.):    ##
## Observation of a Large-scale Anisotropy in the Arrival Directions of  ##
## Cosmic Rays above 8×10^18 eV, Science 357 (2017) 1266-1270   ##
##           ##
## Data are provided as is and might be subject to future changes.  ##
##           ##
## These data are released under the Creative Commons Attribution-ShareAlike 4.0 ##
## International License (CC BY-SA 4.0). For more details see   ##
## http://creativecommons.org/licenses/by-sa/4.0/     ##
##           ##
#####################################################################################
##
## Columns: 
#
# (1) year
# (2) day
# (3) declination (deg.)
# (4) right ascention (deg.)
# (5) local azimuth (deg.)
# (6) weight
# (7) UTC arrival time 
#
# year day dec RA azimuth weight UTC
2005 42 -34.2 145.3 6.3 1.0003 1108181582
2005 42 -20.2 252.6 19.1 0.9991 1108201589
2005 43 -68.7 2.8 -116.4 0.9981 1108253748
2005 43 29.7 81.0 101.0 1.0089 1108256952
2005 43 -18.1 78.1 141.8 1.0029 1108258722
2005 44 -36.5 110.0 -150.8 1.0048 1108367721
2005 45 -42.9 334.6 -140.5 0.9999 1108404700
2005 45 -16.8 335.5 175.9 1.0022 1108415483
2005 45 -26.3 199.0 82.0 1.0013 1108454735
2005 45 -44.5 188.4 -151.0 1.0010 1108463294
2005 46 -66.9 353.7 -116.5 1.0010 1108503998
2005 47 8.7 58.9 106.3 0.9985 1108596682
2005 47 9.9 123.1 87.6 0.9998 1108608815
2005 47 17.8 218.4 86.0 1.0015 1108631269
2005 47 -29.3 219.9 176.0 1.0033 1108639933
2005 48 -52.0 323.3 -110.1 0.9995 1108659547
2005 48 -18.2 45.5 -0.5 0.9924 1108661729
2005 48 -81.7 65.8 -83.6 0.9974 1108673048
2005 49 -69.0 122.2 -82.0 0.9974 1108778275
2005 49 -66.8 130.8 -75.5 0.9928 1108778562
2005 49 15.1 120.8 87.5 1.0004 1108780544
2005 49 -63.3 164.6 -123.2 1.0015 1108809132
2005 50 -13.9 29.0 -1.6 0.9931 1108827629
2005 50 -19.9 126.7 106.7 1.0009 1108869790
2005 50 -36.0 193.8 -7.3 1.0012 1108880517
2005 50 -36.4 195.5 -170.1 1.0011 1108890690
2005 52 -67.4 239.1 -62.2 0.9991 1109052743
2005 53 -44.2 216.2 -150.7 1.0042 1109075347
2005 53 -17.5 321.9 103.6 1.0028 1109088703
2005 53 -69.8 298.6 -114.7 0.9970 1109097806
2005 54 0.8 272.0 150.6 1.0051 1109173059
2005 54 -37.8 17.5 -162.7 1.0051 1109197562
2005 55 -20.9 357.2 36.6 1.0023 1109263979
2005 56 -64.5 248.6 -71.4 0.9882 1109382251
2005 56 -41.1 61.0 -155.4 0.9978 1109382764
2005 56 9.8 160.9 40.8 0.9969 1109383814
2005 57 -58.1 3.5 -127.5 1.0043 1109452602
2005 59 -13.1 324.8 29.0 0.9962 1109597557
2005 59 18.1 7.3 95.8 1.0022 1109616672
2005 59 14.2 81.0 54.6 1.0031 1109625936
2005 59 -45.8 170.0 -35.5 0.9967 1109636422
2005 60 -49.0 259.0 -134.9 0.9964 1109681500
2005 60 5.0 347.1 125.2 1.0026 1109702795
2005 60 -3.8 6.7 122.8 1.0032 1109705983
2005 60 -60.6 327.2 -126.7 1.0046 1109709982
2005 61 3.4 284.5 74.8 0.9994 1109765712
2005 61 -35.7 310.5 -171.0 1.0038 1109780890
2005 61 -77.6 206.9 -98.9 0.9978 1109782505
2005 61 -37.7 84.2 -165.5 0.9972 1109813519
2005 61 -7.2 206.8 14.7 0.9964 1109822124
2005 62 -49.5 196.0 -127.2 1.0035 1109923540
2005 62 -55.8 253.6 -84.6 1.0029 1109932134
2005 63 -1.3 331.2 28.6 0.9968 1109940619
2005 63 -63.0 91.5 -56.5 0.9961 1109961315
2005 63 -83.6 155.2 -85.1 0.9976 1109962385
2005 63 -59.9 218.3 -68.3 0.9886 1109978297
2005 64 -42.6 28.8 -27.2 0.9957 1110038075
2005 64 -55.7 240.5 -47.6 0.9928 1110083516
2005 65 -49.7 245.3 -100.8 1.0018 1110190421
2005 66 -35.3 69.2 -5.8 1.0045 1110229219
2005 66 -74.6 321.5 -106.2 0.9997 1110234201
2005 67 -50.6 191.4 -39.0 0.9961 1110334306
2005 67 -2.7 180.9 114.8 1.0029 1110349730
2005 68 -57.8 94.0 -109.0 0.9984 1110415174
2005 68 6.6 178.1 33.4 0.9972 1110420183
2005 69 -8.9 285.6 141.8 1.0033 1110464499
2005 69 -70.6 162.2 -67.8 0.9996 1110490067
2005 69 -83.6 322.9 -95.1 0.9945 1110499456
2005 69 -60.8 121.0 -102.8 0.9949 1110507136
2005 69 -65.6 336.1 -60.6 0.9970 1110534805
2005 70 -11.2 283.5 115.4 0.9982 1110545907
2005 71 -52.8 254.6 -132.7 1.0022 1110643879
2005 71 -82.1 168.0 -84.7 0.9955 1110653244
2005 71 1.3 266.0 98.3 1.0042 1110712543
2005 72 -54.5 271.2 -107.9 0.9978 1110715222
2005 72 -22.7 294.7 135.3 0.9994 1110721379
2005 73 -29.8 358.2 -15.0 0.9926 1110803371
2005 74 -16.9 59.7 21.6 0.9999 1110912245
2005 75 -42.3 248.4 -145.5 1.0051 1110985509
2005 75 -5.3 25.0 89.0 1.0027 1110998205
2005 75 -38.2 23.9 -163.9 1.0047 1111002515
2005 75 -7.5 72.3 160.0 1.0023 1111021350
2005 75 15.7 158.9 86.1 1.0020 1111029682
2005 75 -1.8 205.9 137.2 1.0032 1111049001
2005 75 -81.7 251.6 -92.4 0.9995 1111055457
2005 76 -71.6 9.6 -108.0 1.0046 1111090929
2005 76 -52.7 184.3 -75.8 1.0012 1111120898
2005 77 -46.9 51.3 -144.8 1.0003 1111193045
2005 77 -43.7 238.1 -35.6 0.9908 1111201478
2005 77 -38.4 195.0 -20.1 1.0020 1111207864
2005 77 -55.4 246.1 -45.9 0.9985 1111208185
2005 77 22.0 215.6 81.2 1.0023 1111214378
2005 78 -53.2 306.2 -49.5 0.9941 1111300660
2005 78 5.6 250.9 38.6 0.9990 1111301195
2005 79 -4.5 89.3 83.6 0.9953 1111357577
2005 79 -12.2 201.8 81.1 0.9999 1111384519
2005 80 10.9 308.5 46.4 1.0019 1111488336
2005 81 -16.6 24.2 123.8 1.0024 1111518152
2005 81 -49.7 123.7 -63.6 0.9953 1111536261
2005 81 -48.5 199.1 -54.9 0.9965 1111553429
2005 81 -13.0 238.3 139.1 1.0030 1111572026
2005 82 -14.3 318.5 42.9 0.9998 1111580573
2005 82 -14.6 1.7 156.0 1.0041 1111604437
2005 82 3.8 340.4 15.4 0.9905 1111660087
2005 83 -26.6 228.8 -161.2 1.0044 1111669835
2005 83 35.2 9.6 74.5 1.0023 1111679331
2005 96 -39.2 173.2 -160.2 1.0018 1112847797
2005 96 -15.3 240.2 142.1 1.0027 1112864907
2005 96 -8.2 329.6 15.3 0.9973 1112867810
2005 98 11.2 351.6 140.6 1.0076 1112982444
2005 98 -38.4 61.3 -16.3 1.0003 1112982973
2005 101 -56.6 134.4 -126.5 1.0000 1113273095
2005 101 -33.7 242.6 -17.4 0.9945 1113275692
2005 101 8.3 200.3 105.4 1.0020 1113283212
2005 102 -76.2 198.7 -78.7 0.9952 1113334456
2005 102 -11.6 31.3 161.9 1.0015 1113337321
2005 102 -73.7 118.9 -99.8 0.9986 1113352718
2005 102 -28.5 136.1 166.6 0.9973 1113356736
2005 102 -30.0 275.5 -13.0 1.0016 1113369821
2005 103 -32.9 123.8 -160.7 0.9995 1113451341
2005 103 -35.3 227.8 -9.2 0.9999 1113451926
2005 104 -26.9 58.8 -2.4 0.9982 1113493592
2005 104 -15.3 126.6 15.8 0.9963 1113510991
2005 104 -72.6 264.2 -103.2 0.9963 1113561554
2005 105 -65.5 209.2 -117.2 0.9996 1113651424
2005 106 -62.1 30.9 -60.3 0.9973 1113661881
2005 106 -32.4 13.2 -178.3 1.0053 1113673706
2005 107 -63.1 59.7 -114.6 1.0013 1113771155
2005 108 -41.6 109.4 -24.7 1.0000 1113850141
2005 109 -17.5 76.7 3.0 0.9975 1113926274
2005 109 -40.4 343.4 -152.1 1.0085 1113934749
2005 109 -18.2 35.3 165.5 1.0006 1113940213
2005 109 -4.7 207.6 5.4 0.9867 1113953599
2005 109 -59.9 148.8 -76.9 0.9970 1113954954
2005 110 3.5 25.8 58.1 0.9972 1114009133
2005 110 -13.8 24.3 96.8 1.0020 1114014565
2005 110 -14.7 28.3 112.0 1.0023 1114016889
2005 110 -39.0 93.1 -22.8 0.9984 1114026872
2005 110 -67.8 151.8 -117.5 1.0002 1114060607
2005 122 -29.1 207.7 174.9 1.0027 1115099123
2005 124 -14.9 323.6 156.9 1.0015 1115214344
2005 124 9.9 1.7 122.1 1.0046 1115220747
2005 124 -81.4 87.5 -90.5 0.9999 1115235917
2005 124 -27.9 125.7 80.8 0.9985 1115244179
2005 125 -45.1 54.8 -34.8 0.9992 1115295658
2005 125 10.3 60.0 137.1 1.0046 1115324420
2005 125 -70.9 197.4 -108.7 1.0008 1115357670
2005 125 -39.6 275.0 -159.4 1.0025 1115377330
2005 126 -47.3 170.4 -143.8 1.0017 1115435562
2005 126 -46.1 159.5 -142.2 1.0010 1115444257
2005 126 -32.8 294.4 52.9 0.9974 1115456689
2005 127 -3.5 322.8 175.7 1.0150 1115482315
2005 127 -3.1 186.4 145.5 1.0060 1115526382
2005 127 -11.9 330.2 2.2 0.9986 1115535150
2005 128 -31.6 66.4 -164.8 1.0023 1115590053
2005 128 9.8 214.2 78.8 1.0023 1115608387
2005 128 -42.0 190.1 -155.7 1.0010 1115613425
2005 129 -20.6 328.3 157.3 1.0007 1115644550
2005 130 -32.6 256.0 -148.9 1.0033 1115729521
2005 130 -14.7 138.6 8.3 0.9961 1115751470
2005 130 -21.6 241.2 21.9 1.0043 1115782526
2005 130 -46.3 214.4 -103.4 1.0002 1115783720
2005 131 -37.6 319.0 -138.3 0.9999 1115894721
2005 132 6.0 149.7 153.7 1.0080 1115952618
2005 134 -0.0 68.8 95.6 1.0022 1116093338
2005 134 -52.7 128.4 -134.4 0.9975 1116115386
2005 135 6.7 123.5 149.2 1.0052 1116203616
2005 136 -21.8 23.9 104.2 1.0006 1116254918
2005 136 -26.2 82.5 169.8 0.9978 1116275547
2005 137 -44.6 358.0 -142.8 1.0014 1116338952
2005 137 -37.6 83.7 -157.9 1.0032 1116369530
2005 138 21.8 50.7 69.4 1.0012 1116428240
2005 138 -40.8 167.9 -24.2 0.9936 1116447875
2005 138 -12.3 217.4 124.6 1.0027 1116476409
2005 138 -68.6 243.6 -114.1 0.9974 1116490986
2005 139 -10.7 143.3 25.6 0.9951 1116531967
2005 139 -5.1 26.3 18.6 0.9954 1116586542
2005 139 -28.0 39.8 -7.6 0.9978 1116589091
2005 140 -39.6 126.3 -160.7 0.9989 1116630080
2005 140 -56.7 206.0 -107.2 0.9978 1116645204
2005 140 6.6 239.3 119.5 1.0070 1116655350
2005 141 -2.3 65.8 21.7 0.9967 1116682312
2005 141 -44.9 322.0 -149.0 1.0035 1116684274
2005 143 -25.4 137.4 17.9 0.9952 1116878453
2005 143 -50.0 137.2 -107.1 0.9987 1116886057
2005 143 -42.7 342.0 -29.0 0.9959 1116917952
2005 143 -36.6 25.0 -26.8 0.9944 1116924479
2005 143 29.8 283.2 124.4 1.0110 1116928315
2005 144 -45.6 47.7 -41.1 0.9985 1116944594
2005 144 -62.0 232.4 -65.8 0.9995 1116986722
2005 144 -76.4 201.7 -104.0 1.0027 1116997651
2005 144 -27.3 351.6 -4.7 0.9942 1117009419
2005 144 2.5 298.5 104.8 1.0003 1117011350
2005 144 -31.5 12.2 -10.5 0.9984 1117014346
2005 145 -19.1 23.2 169.8 1.0032 1117040071
2005 145 -54.9 282.1 -48.9 0.9947 1117082321
2005 145 14.1 267.9 104.5 0.9991 1117090740
2005 145 -54.3 17.1 -44.7 0.9997 1117101916
2005 146 -15.5 63.5 11.8 0.9990 1117113592
2005 146 -50.7 124.5 -114.6 1.0006 1117142604
2005 146 -72.8 140.0 -111.0 0.9993 1117164374
2005 148 -49.2 178.5 -38.9 0.9939 1117307919
2005 149 -4.9 161.0 138.5 1.0029 1117414129
2005 149 -40.8 228.3 -26.9 0.9999 1117418803
2005 149 7.9 261.5 34.3 0.9965 1117419430
2005 149 -19.9 332.8 13.9 0.9961 1117438839
2005 150 7.9 188.7 79.4 1.0026 1117498073
2005 151 -17.6 28.8 144.8 1.0067 1117553145
2005 151 -23.7 48.0 116.0 1.0069 1117553717
2005 152 -37.0 329.3 -159.7 1.0021 1117633573
2005 153 -13.0 318.4 162.8 1.0003 1117714006
2005 153 -63.8 137.3 -65.8 0.9951 1117738552
2005 153 -12.8 181.1 18.0 0.9986 1117745960
2005 154 -5.2 48.0 29.3 0.9978 1117801099
2005 154 -38.8 90.5 -27.1 0.9959 1117803396
2005 154 12.2 57.1 46.1 1.0008 1117804024
2005 154 -49.5 111.5 -139.2 1.0019 1117844916
2005 156 -35.4 315.9 -163.9 1.0006 1117973718
2005 156 -27.6 338.3 -171.9 1.0041 1117980391
2005 156 -53.6 342.2 -44.1 0.9962 1118036636
2005 156 -16.3 345.4 12.4 0.9954 1118043165
2005 157 -36.4 78.4 -22.7 0.9965 1118060196
2005 157 -30.7 38.6 120.0 1.0003 1118067796
2005 157 34.5 101.0 72.0 1.0010 1118076666
2005 157 -61.3 195.7 -125.8 0.9990 1118122252
2005 157 27.6 319.3 115.7 1.0066 1118140371
2005 158 -68.2 311.4 -116.0 1.0009 1118154331
2005 158 -36.6 59.0 -36.0 0.9876 1118219844
2005 160 -6.8 13.1 132.5 1.0034 1118325035
2005 160 -40.2 300.7 -22.2 0.9995 1118376546
2005 160 -2.8 244.8 106.3 1.0044 1118377095
2005 162 -37.4 85.9 -32.5 0.9908 1118573230
2005 163 13.8 35.2 63.9 0.9987 1118578170
2005 163 -8.5 130.2 141.4 0.9985 1118612881
2005 164 -59.8 152.7 -73.8 0.9943 1118694216
2005 164 -60.4 44.8 -119.4 1.0003 1118698131
2005 164 -56.5 154.8 -124.4 0.9974 1118705266
2005 164 -64.3 236.4 -121.8 1.0001 1118733976
2005 164 -21.2 351.6 117.6 0.9999 1118746982
2005 164 20.3 0.9 88.9 1.0013 1118747130
2005 164 11.8 357.9 95.7 1.0003 1118747697
2005 165 -39.1 187.1 -160.7 1.0018 1118796588
2005 165 -32.7 220.8 -170.2 1.0047 1118811036
2005 166 -33.7 52.9 -7.5 0.9989 1118837308
2005 166 -73.7 349.0 -107.3 1.0011 1118842281
2005 166 -73.8 102.9 -109.2 1.0002 1118880641
2005 166 9.6 248.8 135.6 1.0029 1118901811
2005 168 -3.4 88.4 144.1 1.0001 1119035299
2005 168 -65.0 264.6 -111.1 0.9974 1119075901
2005 168 -43.1 328.5 -153.1 1.0015 1119095599
2005 169 -5.3 132.6 53.9 0.9958 1119118728
2005 169 19.4 120.1 98.5 0.9982 1119122305
2005 169 -16.4 174.9 26.2 0.9942 1119126227
2005 169 36.7 229.1 117.6 1.0159 1119154587
2005 169 17.2 268.3 99.4 1.0002 1119157899
2005 170 -50.7 72.8 -63.7 1.0021 1119192479
2005 170 -19.2 214.5 131.6 1.0021 1119232662
2005 170 -24.3 258.7 100.7 1.0046 1119240353
2005 170 -41.8 49.5 -33.3 0.9921 1119255982
2005 171 31.2 43.6 77.2 1.0016 1119270952
2005 171 -20.3 161.9 168.0 1.0043 1119312594
2005 171 -4.1 230.2 111.4 0.9979 1119321967
2005 172 -33.9 205.8 -15.6 0.9940 1119385924
2005 172 -32.6 301.9 172.5 0.9992 1119426304
2005 173 20.7 162.8 81.8 1.0020 1119473726
2005 173 -66.0 332.8 -64.1 0.9974 1119490544
2005 174 -16.7 207.6 -172.5 1.0075 1119590790
2005 174 3.2 313.2 134.6 1.0038 1119605194
2005 175 -17.2 192.0 165.4 1.0017 1119664880
2005 175 -48.2 230.4 -133.7 1.0022 1119669098
2005 175 -63.4 279.8 -123.3 1.0011 1119691121
2005 176 -62.1 58.1 -90.6 1.0008 1119708972
2005 176 -61.4 339.5 -123.0 1.0013 1119712202
2005 176 -6.7 138.7 113.7 1.0013 1119731011
2005 176 -61.1 250.1 -56.1 0.9928 1119733098
2005 178 -42.7 177.5 -52.3 0.9994 1119907857
2005 178 -39.9 281.8 -160.2 0.9998 1119942399
2005 180 -40.6 253.2 -23.8 1.0012 1120087459
2005 180 -15.0 214.4 179.0 1.0015 1120106409
2005 181 -50.9 138.0 -43.9 0.9962 1120151219
2005 186 -1.7 45.6 155.9 1.0097 1120579594
2005 186 -30.7 33.1 -2.9 1.0000 1120641665
2005 187 37.7 98.7 62.6 1.0054 1120657698
2005 187 14.0 118.1 33.8 1.0008 1120657777
2005 193 -57.6 24.9 -122.6 0.9957 1121191508
2005 193 -70.4 343.6 -91.4 0.9912 1121197591
2005 193 -31.4 247.3 0.6 0.9969 1121211720
2005 195 -22.1 250.7 -165.2 1.0051 1121411630
2005 195 -32.5 21.6 -2.6 0.9987 1121415976
2005 196 3.9 100.4 56.0 0.9981 1121436681
2005 196 10.2 167.5 106.2 1.0004 1121461206
2005 196 -0.1 131.6 163.0 1.0083 1121464253
2005 196 -35.3 330.2 -5.0 0.9957 1121492985
2005 196 -8.1 40.3 35.1 0.9976 1121506345
2005 197 -17.2 146.6 -5.1 0.9947 1121521697
2005 197 -6.4 56.9 164.9 1.0012 1121531572
2005 197 -52.7 150.9 -104.7 0.9960 1121542305
2005 197 5.5 191.3 129.8 1.0079 1121557158
2005 197 10.7 304.1 56.0 0.9992 1121570732
2005 197 -23.7 349.9 15.9 1.0003 1121580931
2005 197 -38.1 314.4 -160.3 0.9999 1121591943
2005 198 -6.9 100.4 59.6 0.9993 1121610843
2005 198 -19.9 182.5 -5.6 0.9920 1121617361
2005 198 -84.4 116.2 -91.8 0.9980 1121621662
2005 198 -57.8 150.6 -126.5 0.9971 1121649064
2005 198 -68.2 84.8 -66.5 0.9999 1121686208
2005 199 4.4 65.4 79.3 1.0024 1121690694
2005 199 5.2 68.5 76.8 1.0032 1121691027
2005 199 -10.1 156.3 45.1 0.9965 1121708675
2005 199 -21.6 249.4 -5.5 0.9929 1121720558
2005 199 -10.6 224.7 102.9 1.0020 1121731866
2005 199 -73.7 259.9 -104.6 0.9995 1121747921
2005 199 -36.1 335.4 -162.2 1.0020 1121770202
2005 200 -27.3 41.4 172.5 0.9989 1121780512
2005 200 12.6 70.2 115.8 0.9998 1121784589
2005 200 -15.6 164.3 37.1 1.0003 1121796599
2005 200 -36.3 286.7 -17.0 0.9966 1121819086
2005 201 -41.3 312.0 -59.0 1.0026 1121922514
2005 202 -74.2 134.1 -78.9 0.9950 1121960505
2005 202 -43.2 57.0 -26.8 0.9964 1122023527
2005 203 -27.9 113.3 -178.3 0.9965 1122059155
2005 203 2.8 164.5 147.9 1.0102 1122071623
2005 203 16.1 238.3 69.8 0.9995 1122074376
2005 203 -55.0 24.7 -52.1 0.9953 1122105795
2005 203 -33.1 36.5 5.3 1.0015 1122112617
2005 204 -32.1 25.6 -175.3 1.0062 1122122636
2005 206 -44.7 76.0 -145.7 1.0018 1122315885
2005 207 8.1 53.9 109.5 1.0029 1122382252
2005 207 34.7 95.3 77.4 0.9991 1122385054
2005 207 7.1 95.3 138.5 1.0013 1122398099
2005 207 -23.9 157.6 168.6 1.0031 1122412046
2005 207 -30.8 206.1 176.6 1.0011 1122421923
2005 207 -2.5 268.5 64.0 1.0031 1122426805
2005 207 -8.1 343.2 32.8 0.9973 1122439961
2005 208 -31.5 152.8 -5.2 0.9943 1122479163
2005 208 9.3 199.4 42.6 0.9958 1122490523
2005 208 5.8 199.5 44.7 1.0007 1122491709
2005 208 -17.6 308.0 36.9 0.9978 1122520755
2005 209 17.5 58.6 139.5 1.0049 1122563706
2005 209 -8.5 152.4 170.3 1.0043 1122589319
2005 209 -14.0 261.0 49.9 0.9972 1122596701
2005 209 -63.2 117.2 -64.3 0.9926 1122624494
2005 209 -58.6 329.6 -121.1 0.9992 1122624502
2005 209 0.7 49.1 53.0 1.0009 1122630586
2005 209 -14.7 20.4 133.1 1.0059 1122633738
2005 210 -29.2 109.4 100.4 0.9944 1122651035
2005 210 9.4 90.2 134.8 1.0048 1122654868
2005 210 -40.6 271.7 -30.3 0.9962 1122671061
2005 210 -24.3 144.1 -169.7 1.0030 1122675449
2005 210 -65.6 63.7 -60.0 0.9928 1122706627
2005 210 -65.3 62.7 -63.0 0.9999 1122715339
2005 214 -51.4 233.7 -110.6 0.9973 1123027583
2005 214 19.9 304.1 55.6 1.0024 1123033914
2005 214 -45.1 262.4 -137.1 1.0027 1123055540
2005 214 -62.8 42.1 -73.2 0.9974 1123061093
2005 215 17.6 246.2 111.5 1.0054 1123118743
2005 215 9.9 35.4 40.9 0.9974 1123140019
2005 215 -21.5 331.9 166.3 1.0015 1123143414
2005 215 -37.4 46.2 -13.8 0.9992 1123145473
2005 216 -77.0 234.0 -74.0 0.9935 1123178207
2005 216 -8.9 183.5 48.3 0.9965 1123180387
2005 216 17.5 269.8 59.2 1.0022 1123199527
2005 216 -44.5 325.4 -150.9 0.9988 1123229345
2005 216 -75.7 40.1 -93.9 1.0024 1123239764
2005 218 -31.7 256.3 -0.0 0.9988 1123368296
2005 218 -46.5 197.2 -147.3 0.9973 1123371545
2005 218 21.8 341.3 77.4 1.0032 1123392795
2005 219 9.2 124.3 146.4 1.0054 1123441298
2005 219 -64.4 176.1 -117.9 1.0003 1123452242
2005 219 -31.6 179.4 -156.4 1.0055 1123462506
2005 220 -32.1 4.7 -160.9 1.0013 1123504379
2005 220 -59.8 131.6 -113.7 0.9979 1123523163
2005 220 -15.2 130.6 167.2 1.0025 1123528814
2005 220 -17.4 133.6 -8.9 0.9987 1123584886
2005 221 -56.0 193.0 -48.0 0.9922 1123599801
2005 221 8.5 91.5 122.1 1.0021 1123599980
2005 221 -64.8 56.9 -121.2 0.9999 1123604655
2005 221 -48.2 9.2 -36.5 0.9969 1123644873
2005 222 -13.1 102.7 94.2 0.9974 1123683475
2005 222 -8.8 303.2 70.3 0.9980 1123728851
2005 222 35.5 70.4 74.0 1.0059 1123756697
2005 222 -6.5 33.6 130.4 1.0056 1123758031
2005 223 -62.8 22.9 -122.1 1.0022 1123761836
2005 223 -70.9 111.0 -109.3 0.9986 1123798316
2005 223 -26.6 271.4 84.0 1.0030 1123809397
2005 223 -34.1 342.5 -173.2 1.0015 1123834544
2005 223 -55.0 345.4 -134.0 1.0045 1123844114
2005 224 -57.8 254.4 -49.5 0.9956 1123874559
2005 224 -39.0 174.1 -148.1 1.0037 1123892774
2005 224 -20.5 68.8 18.5 1.0029 1123925598
2005 225 2.0 150.6 120.4 1.0009 1123957744
2005 225 -56.8 243.7 -130.5 0.9988 1123986322
2005 225 -58.7 2.5 -124.7 0.9993 1124012881
2005 225 -81.0 50.7 -90.1 1.0020 1124015356
2005 225 19.7 67.4 78.2 1.0068 1124016824
2005 226 3.5 215.5 113.7 1.0031 1124058400
2005 226 0.8 224.1 114.9 1.0029 1124060465
2005 226 -30.0 300.7 3.8 0.9986 1124068220
2005 226 -36.4 353.9 -9.6 0.9996 1124083507
2005 226 -14.0 16.2 34.4 0.9998 1124086741
2005 227 -43.6 180.9 -152.3 1.0013 1124141920
2005 227 -61.1 136.0 -124.5 0.9994 1124142637
2005 227 -14.9 240.4 121.9 1.0032 1124149840
2005 227 -67.1 281.9 -91.4 0.9995 1124157321
2005 227 -57.8 251.6 -128.7 1.0006 1124160564
2005 227 -60.2 49.6 -54.8 0.9951 1124176416
2005 228 -39.1 147.7 -161.8 0.9998 1124216681
2005 228 -11.7 241.7 151.5 1.0001 1124241585
2005 228 -27.4 269.3 179.6 1.0060 1124250044
2005 228 -40.9 25.2 -22.0 0.9954 1124259828
2005 228 -42.3 7.3 -155.1 1.0022 1124272173
2005 230 -18.9 55.4 54.0 1.0011 1124444375
2005 231 -31.7 278.5 176.9 0.9986 1124506468
2005 231 27.7 290.7 122.0 1.0062 1124511475
2005 232 17.4 91.8 78.3 1.0010 1124539749
2005 232 -32.7 210.0 -172.0 1.0035 1124580437
2005 232 -36.8 28.4 -30.8 0.9901 1124591609
2005 232 -18.7 3.0 175.0 1.0068 1124619675
2005 233 -56.9 116.9 -130.5 0.9972 1124645565
2005 233 -1.3 278.4 16.9 0.9971 1124658142
2005 233 -44.5 350.6 -54.7 0.9995 1124687976
2005 233 -4.9 72.0 108.0 1.0011 1124711900
2005 234 -60.3 309.2 -64.9 0.9888 1124736376
2005 234 -10.9 179.7 158.6 1.0021 1124745751
2005 234 -21.3 0.5 -2.4 0.9931 1124764146
2005 234 -30.3 328.9 5.7 0.9966 1124764956
2005 235 -13.0 199.3 17.5 0.9960 1124815563
2005 235 -52.9 45.5 -53.9 1.0008 1124870008
2005 235 -27.6 83.4 6.3 1.0022 1124876923
2005 235 -39.7 160.3 -32.1 0.9908 1124882527
2005 236 9.4 157.8 134.8 1.0056 1124911269
2005 236 -19.8 279.4 -2.1 0.9975 1124916564
2005 236 -3.1 352.7 14.8 0.9938 1124934204
2005 236 -15.6 12.7 116.6 1.0038 1124956292
2005 237 -6.9 69.1 133.0 1.0023 1124973159
2005 237 -54.2 212.8 -88.8 0.9984 1125001795
2005 238 -17.6 122.3 25.9 0.9992 1125059175
2005 238 -40.7 45.9 -137.3 1.0006 1125073599
2005 238 -49.0 266.2 -120.8 0.9966 1125104083
2005 238 -36.5 30.5 -21.1 0.9985 1125115372
2005 238 -43.0 59.9 -27.1 0.9970 1125125169
2005 238 -17.2 47.6 63.4 1.0045 1125132494
2005 239 -22.1 133.1 164.0 1.0035 1125162989
2005 239 -33.1 57.3 156.5 1.0014 1125224604
2005 239 -31.8 165.2 -23.6 0.9894 1125228856
2005 240 -64.7 119.1 -106.0 0.9966 1125242787
2005 240 -3.4 69.1 172.9 1.0108 1125243187
2005 240 -33.0 164.7 15.4 1.0001 1125246729
2005 240 -19.1 289.9 -11.4 0.9923 1125258953
2005 240 -52.9 85.7 -79.7 0.9957 1125314843
2005 241 -6.9 199.6 19.5 0.9983 1125331405
2005 241 14.1 300.5 93.7 1.0024 1125368219
2005 241 -29.5 256.9 -173.0 1.0007 1125369113
2005 242 -73.3 13.1 -109.2 0.9951 1125408666
2005 242 -37.1 195.4 -19.3 0.9941 1125415119
2005 242 15.1 64.3 84.3 1.0040 1125482270
2005 243 -46.5 142.1 -32.6 1.0020 1125489828
2005 243 -42.7 166.3 -29.1 0.9950 1125502070
2005 243 -25.0 307.4 -18.2 0.9900 1125520937
2005 243 -50.8 84.5 -45.9 1.0048 1125567552
2005 243 -20.2 63.8 72.3 1.0017 1125568236
2005 244 -62.3 241.4 -73.9 0.9882 1125577043
2005 244 33.8 83.3 82.9 1.0005 1125657989
2005 244 18.2 53.1 125.5 1.0044 1125660451
2005 245 -5.1 92.4 138.4 1.0009 1125669386
2005 245 -42.8 273.0 -121.6 0.9982 1125707064
2005 246 -32.8 138.1 174.4 1.0010 1125763565
2005 246 -30.6 358.5 17.8 1.0001 1125809000
2005 246 -78.0 56.2 -84.4 0.9997 1125821329
2005 247 12.4 281.4 134.8 1.0056 1125888903
2005 247 -27.9 294.2 -170.5 1.0011 1125897369
2005 248 -4.1 124.2 81.0 0.9992 1125927355
2005 248 -11.2 146.7 174.2 1.0108 1125948885
2005 248 15.6 286.1 111.9 1.0032 1125971601
2005 248 -26.9 252.1 -175.4 1.0025 1125971739
2005 248 -25.8 324.1 70.1 1.0012 1125975492
2005 248 -36.0 57.3 -26.1 0.9939 1125979495
